countryName,lockdownInfo,dateStr,date
Iraq,"Religious Gatherings were banned on the 13th of March in the Kurdish Regional Government, but were not enforced strictly until the 4th of April, where it was discovered that 2 funeral gatherings on the 21st and 23 March were responsible for a third of all cases in the city of Erbil.[2][38] On the same day, word got to the government of another illegal funeral gathering in the nearby village of Daratu, which lead to the local Zerevani having to lockdown the village as a result.[54]
",23 March 2020,2020-03-23
Israel,"Lawmakers enforced a 3-day nationwide lockdown in conjunction with the Passover Seder, which took place in Israel on Wednesday night, . All travel between cities was prohibited from Tuesday evening until Friday evening. From Wednesday at 3 p.m. until Thursday at 7 a.m., all Israelis were prohibited from venturing more than 100 m (330 ft) from their home. The goal of these measures was to prevent the traditional family gatherings associated with the Passover Seder. The lockdown did not apply to Arab towns, where Passover is not observed.[80]
",April 8,2020-04-08
Israel,"Lawmakers enforced a 3-day nationwide lockdown in conjunction with the Passover Seder, which took place in Israel on Wednesday night, . All travel between cities was prohibited from Tuesday evening until Friday evening. From Wednesday at 3 p.m. until Thursday at 7 a.m., all Israelis were prohibited from venturing more than 100 m (330 ft) from their home. The goal of these measures was to prevent the traditional family gatherings associated with the Passover Seder. The lockdown did not apply to Arab towns, where Passover is not observed.[80]
",April 8,2020-04-08
Israel,"A partial nationwide lockdown was again imposed from 14–16 April, preventing Israelis from visiting family in other towns, and Jerusalem residents from leaving their own neighborhoods, in conjunction with the seventh day of Passover and the Mimouna holiday the following evening at the end of Passover.[85]
",16 April 2020,2020-04-16
Italy,"On 8 March, Prime Minister Giuseppe Conte extended the quarantine lockdown to cover all the region of Lombardy and 14 other northern provinces.[87] On 10 March, Prime Minister Conte increased the quarantine lockdown to cover all of Italy, including travel restrictions and a ban on public gatherings.[88]
",8 March 2020,2020-03-08
Italy,"On 8 March, Prime Minister Giuseppe Conte extended the quarantine lockdown to cover all the region of Lombardy and 14 other northern provinces.[87] On 10 March, Prime Minister Conte increased the quarantine lockdown to cover all of Italy, including travel restrictions and a ban on public gatherings.[88]
",8 March 2020,2020-03-08
Italy,"Starting on 8 March, the region of Lombardy together with 14 additional northern and central provinces in Piedmont, Emilia-Romagna, Veneto, and Marche, were put under lockdown.[115] Two days later, the government extended the lockdown measures to the whole country.[116]
",8 March 2020,2020-03-08
Italy,"Three weeks into the lockdown, its effects began to show. Italy reported declines in the number of new cases and of new deaths per day. The country also saw a steady decrease in the occupancy of intensive care units.[120] On 5 April, Italy had the lowest number of new daily deaths in two and a half weeks,[121] and one day later the lowest number of new daily cases in three weeks.[122]
On , Italy saw the first fall in the number of active cases.[123]
",20 April 2020,2020-04-20
Italy,"On 22 February, the government announced a new decree imposing the quarantine of more than 50,000 people from 11 municipalities in Northern Italy. The quarantine zones are called the Red Zones and the areas in Lombardy and Veneto outside of them are called the Yellow Zones.[126] Penalties for violations range from a €206 fine to three months of imprisonment.[127] The Italian military and law enforcement agencies were instructed to secure and implement the lockdown.[128]
",22 February 2020,2020-02-22
Italy,"In the night between 7 and 8 March, the government approved a decree to lock down Lombardy and 14 other provinces in Veneto, Emilia-Romagna, Piedmont and Marche, involving more than 16 million people.[115] The decree ""absolutely avoided any movement into and out of the areas"" and, like the previous one, it provided sanctions of up to three months in prison for those who violated the lockdown.[222] It was possible to move into and out of the areas only for emergencies or ""proven working needs"", which must be authorised by the prefect.[223] The decree also established the closure of all gyms, swimming pools, spas and wellness centres. Shopping centres had to be closed on weekends, while other commercial activities could remain open if a distance of one metre between customers could be guaranteed.[224] The decree imposed the closure of museums, cultural centres and ski resorts in the lockdown areas and the closure of cinemas, theatres, pubs, dance schools, game rooms, betting rooms and bingo halls, discos and similar places in the entire country.[225] Civil and religious ceremonies, including funeral ceremonies, were suspended. All organised events were also suspended, as well as events in public or private places, including those of a cultural, recreational, sporting and religious nature, even if held in closed places.[226] This measure was described as the largest lockdown in the history of Europe,[227][228] as well as the most aggressive response taken in any region beyond China, and paralysed the wealthiest parts of the country as Italy attempted to constrain the rapid spread of the disease.[229][230]
",8 March 2020,2020-03-08
